Femur,Province,Sex,WesternMediterranean,GreekEast,SouthEastEurope,NorthWestEurope,Date,Italy
411.74,15,0,1,0,0,0,650,0
414.23,15,0,1,0,0,0,650,0
414.63,15,0,1,0,0,0,650,0
413.33,15,0,1,0,0,0,650,0
412.90,15,0,1,0,0,0,650,0
413.99,30,0,1,0,0,0,-400,1
413.99,30,0,1,0,0,0,-400,1
413.99,30,0,1,0,0,0,-400,1
413.99,30,0,1,0,0,0,-400,1
411.60,30,0,1,0,0,0,-400,1
411.67,30,0,1,0,0,0,-400,1
411.91,30,0,1,0,0,0,-400,1
411.24,30,0,1,0,0,0,-400,1
412.32,30,0,1,0,0,0,-400,1
412.90,30,0,1,0,0,0,-400,1
412.76,30,0,1,0,0,0,-300,1
412.83,30,0,1,0,0,0,-300,1
413.07,30,0,1,0,0,0,-300,1
412.41,30,0,1,0,0,0,-300,1
413.48,30,0,1,0,0,0,-300,1
414.06,30,0,1,0,0,0,-300,1
417.88,6,0,1,0,0,0,250,0
423.04,6,0,1,0,0,0,250,0
423.81,6,0,1,0,0,0,250,0
424.09,6,0,1,0,0,0,250,0
421.94,6,0,1,0,0,0,250,0
420.86,6,0,1,0,0,0,250,0
420.51,6,0,1,0,0,0,250,0
420.71,6,0,1,0,0,0,250,0
417.40,30,0,1,0,0,0,-300,1
417.47,30,0,1,0,0,0,-300,1
417.71,30,0,1,0,0,0,-300,1
417.05,30,0,1,0,0,0,-300,1
418.12,30,0,1,0,0,0,-300,1
418.70,30,0,1,0,0,0,-300,1
421.19,30,0,1,0,0,0,638,1
421.59,30,0,1,0,0,0,638,1
420.29,30,0,1,0,0,0,638,1
419.86,30,0,1,0,0,0,638,1
419.79,30,0,1,0,0,0,-400,1
419.79,30,0,1,0,0,0,-400,1
417.40,30,0,1,0,0,0,-400,1
417.47,30,0,1,0,0,0,-400,1
417.71,30,0,1,0,0,0,-400,1
417.05,30,0,1,0,0,0,-400,1
422.35,15,0,1,0,0,0,650,0
422.75,15,0,1,0,0,0,650,0
421.45,15,0,1,0,0,0,650,0
421.02,15,0,1,0,0,0,650,0
423.51,30,0,1,0,0,0,650,1
423.91,30,0,1,0,0,0,650,1
422.61,30,0,1,0,0,0,650,1
422.19,30,0,1,0,0,0,650,1
426.69,30,0,1,0,0,0,-300,1
426.75,30,0,1,0,0,0,-300,1
426.99,30,0,1,0,0,0,-300,1
426.33,30,0,1,0,0,0,-300,1
427.40,30,0,1,0,0,0,-300,1
427.98,30,0,1,0,0,0,-300,1
427.85,30,0,1,0,0,0,-300,1
427.91,30,0,1,0,0,0,-300,1
428.15,30,0,1,0,0,0,-300,1
427.49,30,0,1,0,0,0,-300,1
428.56,30,0,1,0,0,0,-300,1
429.14,30,0,1,0,0,0,-300,1
430.47,3,0,1,0,0,0,-200,0
429.81,3,0,1,0,0,0,-200,0
430.88,3,0,1,0,0,0,-200,0
431.46,3,0,1,0,0,0,-200,0
430.20,3,0,1,0,0,0,-200,0
429.20,3,0,1,0,0,0,-200,0
435.12,15,0,1,0,0,0,650,0
435.51,15,0,1,0,0,0,650,0
434.21,15,0,1,0,0,0,650,0
433.79,15,0,1,0,0,0,650,0
436.28,30,0,1,0,0,0,638,1
436.68,30,0,1,0,0,0,638,1
435.37,30,0,1,0,0,0,638,1
434.95,30,0,1,0,0,0,638,1
436.04,30,0,1,0,0,0,-455,1
433.65,30,1,1,0,0,0,-455,1
434.81,30,0,1,0,0,0,-300,1
434.87,30,0,1,0,0,0,-300,1
435.11,30,0,1,0,0,0,-300,1
434.45,30,0,1,0,0,0,-300,1
435.52,30,0,1,0,0,0,-300,1
436.10,30,0,1,0,0,0,-300,1
439.26,30,0,1,0,0,0,600,1
439.52,30,0,1,0,0,0,600,1
438.60,30,0,1,0,0,0,600,1
439.00,30,0,1,0,0,0,600,1
437.69,30,0,1,0,0,0,600,1
437.27,30,0,1,0,0,0,600,1
436.55,30,0,1,0,0,0,-300,1
436.61,30,0,1,0,0,0,-300,1
436.85,30,0,1,0,0,0,-300,1
436.19,30,0,1,0,0,0,-300,1
437.26,30,0,1,0,0,0,-300,1
437.84,30,0,1,0,0,0,-300,1
443.40,30,0,1,0,0,0,200,1
448.57,30,0,1,0,0,0,200,1
449.33,30,0,1,0,0,0,200,1
449.61,30,0,1,0,0,0,200,1
447.47,30,0,1,0,0,0,200,1
446.38,30,0,1,0,0,0,200,1
440.61,30,0,1,0,0,0,-300,1
440.68,30,0,1,0,0,0,-300,1
440.91,30,0,1,0,0,0,-300,1
440.25,30,0,1,0,0,0,-300,1
441.32,30,0,1,0,0,0,-300,1
441.91,30,0,1,0,0,0,-300,1
395.25,29,0,1,0,0,0,500,0
395.80,29,0,1,0,0,0,500,0
393.92,29,0,1,0,0,0,500,0
392.94,29,0,1,0,0,0,500,0
392.92,29,0,1,0,0,0,500,0
392.99,29,0,1,0,0,0,500,0
390.98,29,0,1,0,0,0,500,0
391.20,29,0,1,0,0,0,500,0
391.01,29,0,1,0,0,0,500,0
391.36,29,0,1,0,0,0,500,0
390.05,29,0,1,0,0,0,500,0
389.72,29,0,1,0,0,0,500,0
389.63,29,0,1,0,0,0,500,0
389.42,29,0,1,0,0,0,500,0
397.45,30,0,1,0,0,0,650,1
397.80,30,0,1,0,0,0,650,1
396.49,30,0,1,0,0,0,650,1
396.16,30,0,1,0,0,0,650,1
397.64,30,0,1,0,0,0,600,1
397.45,30,0,1,0,0,0,600,1
397.80,30,0,1,0,0,0,600,1
396.49,30,0,1,0,0,0,600,1
397.30,44,0,1,0,0,0,-292,0
395.93,44,0,1,0,0,0,-292,0
396.85,44,0,1,0,0,0,-292,0
401.26,30,0,1,0,0,0,-300,1
399.77,30,1,1,0,0,0,-300,1
402.41,30,0,1,0,0,0,650,1
402.76,30,0,1,0,0,0,650,1
401.46,30,0,1,0,0,0,650,1
401.13,30,0,1,0,0,0,650,1
404.51,30,0,1,0,0,0,475,1
404.59,30,0,1,0,0,0,475,1
402.57,30,0,1,0,0,0,475,1
402.79,30,0,1,0,0,0,475,1
403.83,3,0,1,0,0,0,-200,0
402.34,3,0,1,0,0,0,-200,0
403.24,3,0,1,0,0,0,-200,0
404.21,3,0,1,0,0,0,-200,0
402.55,3,0,1,0,0,0,-200,0
401.07,3,0,1,0,0,0,-200,0
405.82,30,0,1,0,0,0,400,1
405.80,30,0,1,0,0,0,400,1
405.88,30,0,1,0,0,0,400,1
403.86,30,0,1,0,0,0,400,1
403.86,6,0,1,0,0,0,600,0
404.08,6,0,1,0,0,0,600,0
403.89,6,0,1,0,0,0,600,0
404.24,6,0,1,0,0,0,600,0
402.93,6,0,1,0,0,0,600,0
402.60,6,0,1,0,0,0,600,0
405.18,15,0,1,0,0,0,650,0
405.53,15,0,1,0,0,0,650,0
404.22,15,0,1,0,0,0,650,0
403.89,15,0,1,0,0,0,650,0
408.30,30,0,1,0,0,0,-300,1
409.59,30,0,1,0,0,0,-300,1
410.28,30,0,1,0,0,0,-300,1
408.78,30,0,1,0,0,0,-300,1
409.69,30,0,1,0,0,0,-300,1
410.65,30,0,1,0,0,0,-300,1
412.27,30,0,1,0,0,0,390,1
412.24,30,0,1,0,0,0,390,1
412.32,30,0,1,0,0,0,390,1
410.30,30,0,1,0,0,0,390,1
410.33,15,0,1,0,0,0,650,0
410.68,15,0,1,0,0,0,650,0
409.37,15,0,1,0,0,0,650,0
409.04,15,0,1,0,0,0,650,0
411.62,15,0,1,0,0,0,650,0
411.97,15,0,1,0,0,0,650,0
410.66,15,0,1,0,0,0,650,0
410.33,15,0,1,0,0,0,650,0
418.39,29,0,1,0,0,0,350,0
417.42,29,0,1,0,0,0,350,0
417.39,29,0,1,0,0,0,350,0
417.47,29,0,1,0,0,0,350,0
415.48,15,0,1,0,0,0,650,0
415.83,15,0,1,0,0,0,650,0
414.52,15,0,1,0,0,0,650,0
414.20,15,0,1,0,0,0,650,0
413.89,30,0,1,0,0,0,-400,1
413.89,30,0,1,0,0,0,-400,1
413.45,30,0,1,0,0,0,-400,1
414.75,30,0,1,0,0,0,-400,1
415.43,30,0,1,0,0,0,-400,1
413.94,30,0,1,0,0,0,-400,1
418.06,30,0,1,0,0,0,400,1
418.04,30,0,1,0,0,0,400,1
418.12,30,0,1,0,0,0,400,1
416.10,30,0,1,0,0,0,400,1
414.74,30,0,1,0,0,0,-300,1
416.04,30,0,1,0,0,0,-300,1
416.72,30,0,1,0,0,0,-300,1
415.23,30,0,1,0,0,0,-300,1
416.13,30,0,1,0,0,0,-300,1
417.09,30,0,1,0,0,0,-300,1
421.02,29,0,1,0,0,0,500,0
421.57,29,0,1,0,0,0,500,0
419.68,29,0,1,0,0,0,500,0
418.71,29,0,1,0,0,0,500,0
418.68,29,0,1,0,0,0,500,0
418.76,29,0,1,0,0,0,500,0
416.74,29,0,1,0,0,0,500,0
416.96,29,0,1,0,0,0,500,0
416.77,29,0,1,0,0,0,500,0
417.12,29,0,1,0,0,0,500,0
415.81,29,0,1,0,0,0,500,0
415.48,29,0,1,0,0,0,500,0
415.40,29,0,1,0,0,0,500,0
415.18,29,0,1,0,0,0,500,0
419.68,30,0,1,0,0,0,400,1
418.71,30,0,1,0,0,0,400,1
418.68,30,0,1,0,0,0,400,1
418.76,30,0,1,0,0,0,400,1
416.74,30,0,1,0,0,0,400,1
416.96,30,0,1,0,0,0,400,1
416.77,30,0,1,0,0,0,400,1
416.77,15,0,1,0,0,0,650,0
417.12,15,0,1,0,0,0,650,0
415.81,15,0,1,0,0,0,650,0
415.48,15,0,1,0,0,0,650,0
416.47,30,0,1,0,0,0,-400,1
416.47,30,0,1,0,0,0,-400,1
416.47,30,0,1,0,0,0,-400,1
416.47,30,0,1,0,0,0,-400,1
416.03,30,0,1,0,0,0,-400,1
417.32,30,0,1,0,0,0,-400,1
418.01,30,0,1,0,0,0,-400,1
416.51,30,0,1,0,0,0,-400,1
417.42,30,0,1,0,0,0,-400,1
418.38,30,0,1,0,0,0,-400,1
418.06,15,0,1,0,0,0,650,0
418.41,15,0,1,0,0,0,650,0
417.10,15,0,1,0,0,0,650,0
416.77,15,0,1,0,0,0,650,0
418.06,15,0,1,0,0,0,650,0
418.41,15,0,1,0,0,0,650,0
417.10,15,0,1,0,0,0,650,0
416.77,15,0,1,0,0,0,650,0
421.90,30,0,1,0,0,0,475,1
421.98,30,0,1,0,0,0,475,1
419.97,30,0,1,0,0,0,475,1
420.19,30,0,1,0,0,0,475,1
419.99,30,0,1,0,0,0,475,1
420.64,15,0,1,0,0,0,650,0
420.99,15,0,1,0,0,0,650,0
419.68,15,0,1,0,0,0,650,0
419.35,15,0,1,0,0,0,650,0
419.90,30,0,1,0,0,0,-300,1
421.19,30,0,1,0,0,0,-300,1
421.87,30,0,1,0,0,0,-300,1
420.38,30,0,1,0,0,0,-300,1
421.28,30,0,1,0,0,0,-300,1
422.24,30,0,1,0,0,0,-300,1
419.90,30,0,1,0,0,0,-300,1
421.19,30,0,1,0,0,0,-300,1
421.87,30,0,1,0,0,0,-300,1
420.38,30,0,1,0,0,0,-300,1
421.28,30,0,1,0,0,0,-300,1
422.24,30,0,1,0,0,0,-300,1
420.34,30,0,1,0,0,0,-400,1
420.34,30,0,1,0,0,0,-400,1
419.90,30,0,1,0,0,0,-400,1
421.19,30,0,1,0,0,0,-400,1
421.87,30,0,1,0,0,0,-400,1
420.38,30,0,1,0,0,0,-400,1
424.47,3,1,1,0,0,0,450,0
423.76,30,0,1,0,0,0,-300,1
425.05,30,0,1,0,0,0,-300,1
425.74,30,0,1,0,0,0,-300,1
424.24,30,0,1,0,0,0,-300,1
425.15,30,0,1,0,0,0,-300,1
426.11,30,0,1,0,0,0,-300,1
426.34,30,0,1,0,0,0,-300,1
427.63,30,0,1,0,0,0,-300,1
428.31,30,0,1,0,0,0,-300,1
426.82,30,0,1,0,0,0,-300,1
427.72,30,0,1,0,0,0,-300,1
428.69,30,0,1,0,0,0,-300,1
429.85,3,1,1,0,0,0,517,0
429.65,3,0,1,0,0,0,517,0
429.65,30,0,1,0,0,0,638,1
430.01,30,0,1,0,0,0,638,1
428.70,30,0,1,0,0,0,638,1
428.37,30,0,1,0,0,0,638,1
432.57,30,0,1,0,0,0,400,1
431.59,30,0,1,0,0,0,400,1
431.57,30,0,1,0,0,0,400,1
431.64,30,0,1,0,0,0,400,1
429.63,30,0,1,0,0,0,400,1
429.85,30,0,1,0,0,0,400,1
429.40,30,1,1,0,0,0,-288,1
433.49,3,0,1,0,0,0,484,0
433.71,3,1,1,0,0,0,484,0
438.67,30,0,1,0,0,0,684,1
439.02,30,0,1,0,0,0,684,1
437.71,30,0,1,0,0,0,684,1
437.39,30,0,1,0,0,0,684,1
437.30,30,0,1,0,0,0,684,1
437.08,30,0,1,0,0,0,684,1
436.64,30,0,1,0,0,0,-300,1
437.94,30,0,1,0,0,0,-300,1
438.62,30,0,1,0,0,0,-300,1
437.13,30,0,1,0,0,0,-300,1
438.03,30,0,1,0,0,0,-300,1
438.99,30,0,1,0,0,0,-300,1
439.23,30,1,1,0,0,0,-395,1
441.80,30,0,1,0,0,0,-300,1
443.09,30,0,1,0,0,0,-300,1
443.77,30,0,1,0,0,0,-300,1
442.28,30,0,1,0,0,0,-300,1
443.18,30,0,1,0,0,0,-300,1
444.15,30,0,1,0,0,0,-300,1
443.83,30,0,1,0,0,0,638,1
444.18,30,0,1,0,0,0,638,1
442.87,30,0,1,0,0,0,638,1
442.54,30,0,1,0,0,0,638,1
371.35,30,1,1,0,0,0,79,1
375.00,3,0,1,0,0,0,484,0
375.28,3,1,1,0,0,0,484,0
378.16,29,0,1,0,0,0,500,0
378.18,29,0,1,0,0,0,500,0
378.78,29,0,1,0,0,0,500,0
378.28,29,0,1,0,0,0,500,0
377.99,29,0,1,0,0,0,500,0
377.98,29,0,1,0,0,0,500,0
377.40,29,0,1,0,0,0,500,0
377.68,29,0,1,0,0,0,500,0
377.42,29,0,1,0,0,0,500,0
377.82,29,0,1,0,0,0,500,0
376.79,29,0,1,0,0,0,500,0
376.37,29,0,1,0,0,0,500,0
376.37,29,0,1,0,0,0,500,0
375.21,29,0,1,0,0,0,500,0
386.17,30,0,1,0,0,0,-300,1
387.45,30,1,1,0,0,0,-300,1
387.32,30,0,1,0,0,0,-420,1
386.01,30,1,1,0,0,0,-420,1
391.89,6,0,1,0,0,0,250,0
393.04,6,0,1,0,0,0,250,0
392.55,6,0,1,0,0,0,250,0
392.58,6,0,1,0,0,0,250,0
393.18,6,0,1,0,0,0,250,0
392.68,6,0,1,0,0,0,250,0
392.39,6,0,1,0,0,0,250,0
392.37,6,0,1,0,0,0,250,0
392.39,3,0,1,0,0,0,400,0
392.37,3,1,1,0,0,0,400,0
391.79,3,0,1,0,0,0,400,0
394.57,30,1,1,0,0,0,-300,1
395.84,30,0,1,0,0,0,-300,1
392.01,30,0,1,0,0,0,-400,1
392.01,30,0,1,0,0,0,-400,1
395.72,30,0,1,0,0,0,-400,1
394.40,30,0,1,0,0,0,-400,1
394.57,30,0,1,0,0,0,-400,1
395.84,30,0,1,0,0,0,-400,1
398.12,30,0,1,0,0,0,-300,1
396.80,30,0,1,0,0,0,-300,1
396.97,30,0,1,0,0,0,-300,1
398.24,30,0,1,0,0,0,-300,1
398.85,30,0,1,0,0,0,-300,1
399.09,30,0,1,0,0,0,-300,1
398.07,30,0,1,0,0,0,400,1
397.79,30,0,1,0,0,0,400,1
397.77,30,0,1,0,0,0,400,1
397.19,30,0,1,0,0,0,400,1
399.37,3,0,1,0,0,0,-200,0
400.64,3,0,1,0,0,0,-200,0
401.25,3,0,1,0,0,0,-200,0
401.49,3,0,1,0,0,0,-200,0
399.85,3,0,1,0,0,0,-200,0
399.18,3,0,1,0,0,0,-200,0
398.00,30,0,1,0,0,0,-450,1
401.72,30,0,1,0,0,0,-450,1
400.40,30,0,1,0,0,0,-450,1
401.72,30,0,1,0,0,0,-300,1
400.40,30,0,1,0,0,0,-300,1
400.57,30,0,1,0,0,0,-300,1
401.84,30,0,1,0,0,0,-300,1
402.45,30,0,1,0,0,0,-300,1
402.69,30,0,1,0,0,0,-300,1
402.91,30,0,1,0,0,0,-300,1
401.60,30,0,1,0,0,0,-300,1
401.77,30,0,1,0,0,0,-300,1
403.04,30,0,1,0,0,0,-300,1
403.65,30,0,1,0,0,0,-300,1
403.89,30,0,1,0,0,0,-300,1
402.59,30,0,1,0,0,0,650,1
402.87,30,0,1,0,0,0,650,1
402.61,30,0,1,0,0,0,650,1
403.01,30,0,1,0,0,0,650,1
401.98,30,0,1,0,0,0,650,1
401.56,30,0,1,0,0,0,650,1
401.56,30,0,1,0,0,0,650,1
400.40,30,0,1,0,0,0,650,1
403.78,30,0,1,0,0,0,475,1
403.77,30,0,1,0,0,0,475,1
403.19,30,0,1,0,0,0,475,1
403.47,30,0,1,0,0,0,475,1
403.21,30,0,1,0,0,0,475,1
406.17,30,0,1,0,0,0,450,1
406.15,30,0,1,0,0,0,450,1
404.82,30,0,1,0,0,0,450,1
405.05,30,0,1,0,0,0,450,1
405.31,30,0,1,0,0,0,-300,1
404.00,30,0,1,0,0,0,-300,1
404.16,30,0,1,0,0,0,-300,1
405.44,30,0,1,0,0,0,-300,1
406.05,30,0,1,0,0,0,-300,1
406.29,30,0,1,0,0,0,-300,1
403.81,15,0,1,0,0,0,650,0
404.21,15,0,1,0,0,0,650,0
403.18,15,0,1,0,0,0,650,0
402.76,15,0,1,0,0,0,650,0
402.58,30,1,1,0,0,0,-300,1
403.00,30,0,1,0,0,0,-300,1
405.92,30,1,1,0,0,0,-290,1
411.85,35,0,1,0,0,0,175,0
412.63,35,0,1,0,0,0,175,0
409.88,35,0,1,0,0,0,175,0
411.03,35,0,1,0,0,0,175,0
410.54,35,0,1,0,0,0,175,0
410.57,35,0,1,0,0,0,175,0
411.17,35,0,1,0,0,0,175,0
410.67,35,0,1,0,0,0,175,0
410.38,35,0,1,0,0,0,175,0
411.31,30,0,1,0,0,0,-300,1
410.00,30,0,1,0,0,0,-300,1
410.16,30,0,1,0,0,0,-300,1
411.44,30,0,1,0,0,0,-300,1
412.05,30,0,1,0,0,0,-300,1
412.29,30,0,1,0,0,0,-300,1
409.88,6,0,1,0,0,0,250,0
411.03,6,0,1,0,0,0,250,0
410.54,6,0,1,0,0,0,250,0
410.57,6,0,1,0,0,0,250,0
411.17,6,0,1,0,0,0,250,0
410.67,6,0,1,0,0,0,250,0
410.38,6,0,1,0,0,0,250,0
410.36,6,0,1,0,0,0,250,0
409.80,15,0,1,0,0,0,650,0
410.21,15,0,1,0,0,0,650,0
409.18,15,0,1,0,0,0,650,0
408.76,15,0,1,0,0,0,650,0
414.66,3,0,1,0,0,0,492,0
414.90,3,1,1,0,0,0,492,0
412.20,15,0,1,0,0,0,650,0
412.61,15,0,1,0,0,0,650,0
411.58,15,0,1,0,0,0,650,0
411.16,15,0,1,0,0,0,650,0
414.27,30,0,1,0,0,0,400,1
413.98,30,0,1,0,0,0,400,1
413.96,30,0,1,0,0,0,400,1
413.38,30,0,1,0,0,0,400,1
412.40,30,0,1,0,0,0,-400,1
412.40,30,0,1,0,0,0,-400,1
416.11,30,0,1,0,0,0,-400,1
414.80,30,0,1,0,0,0,-400,1
414.96,30,0,1,0,0,0,-400,1
416.24,30,0,1,0,0,0,-400,1
414.05,28,0,1,0,0,0,267,0
414.18,28,0,1,0,0,0,267,0
414.29,28,0,1,0,0,0,267,0
413.75,28,0,1,0,0,0,267,0
415.80,15,0,1,0,0,0,650,0
416.21,15,0,1,0,0,0,650,0
415.17,15,0,1,0,0,0,650,0
414.75,15,0,1,0,0,0,650,0
418.10,30,0,1,0,0,0,113,1
415.66,30,0,1,0,0,0,113,1
417.65,30,0,1,0,0,0,113,1
417.00,15,0,1,0,0,0,650,0
417.41,15,0,1,0,0,0,650,0
416.37,15,0,1,0,0,0,650,0
415.95,15,0,1,0,0,0,650,0
416.00,30,1,1,0,0,0,-445,1
419.76,30,0,1,0,0,0,-293,1
421.03,30,1,1,0,0,0,-293,1
419.60,30,0,1,0,0,0,-400,1
423.31,30,0,1,0,0,0,-400,1
421.99,30,0,1,0,0,0,-400,1
422.16,30,0,1,0,0,0,-400,1
423.43,30,0,1,0,0,0,-400,1
421.80,15,0,1,0,0,0,650,0
422.20,15,0,1,0,0,0,650,0
421.17,15,0,1,0,0,0,650,0
420.75,15,0,1,0,0,0,650,0
421.80,15,0,1,0,0,0,650,0
422.20,15,0,1,0,0,0,650,0
421.17,15,0,1,0,0,0,650,0
420.75,15,0,1,0,0,0,650,0
421.78,25,0,1,0,0,0,650,0
422.06,25,0,1,0,0,0,650,0
421.80,25,0,1,0,0,0,650,0
422.20,25,0,1,0,0,0,650,0
421.17,25,0,1,0,0,0,650,0
420.75,25,0,1,0,0,0,650,0
420.75,25,0,1,0,0,0,650,0
419.60,25,0,1,0,0,0,650,0
424.10,30,1,1,0,0,0,-450,1
423.58,30,0,1,0,0,0,475,1
423.56,30,0,1,0,0,0,475,1
422.98,30,0,1,0,0,0,475,1
423.26,30,0,1,0,0,0,475,1
423.00,30,0,1,0,0,0,475,1
423.19,30,0,1,0,0,0,-325,1
423.36,30,1,1,0,0,0,-325,1
424.63,30,0,1,0,0,0,-325,1
424.20,15,0,1,0,0,0,650,0
424.60,15,0,1,0,0,0,650,0
423.57,15,0,1,0,0,0,650,0
423.15,15,0,1,0,0,0,650,0
424.20,15,0,1,0,0,0,650,0
424.60,15,0,1,0,0,0,650,0
423.57,15,0,1,0,0,0,650,0
423.15,15,0,1,0,0,0,650,0
425.48,30,0,1,0,0,0,200,1
426.62,30,0,1,0,0,0,200,1
426.14,30,0,1,0,0,0,200,1
426.17,30,0,1,0,0,0,200,1
426.77,30,0,1,0,0,0,200,1
423.19,30,0,1,0,0,0,-400,1
423.19,30,0,1,0,0,0,-400,1
426.91,30,0,1,0,0,0,-400,1
425.59,30,0,1,0,0,0,-400,1
425.76,30,0,1,0,0,0,-400,1
427.03,30,0,1,0,0,0,-400,1
428.10,30,0,1,0,0,0,-300,1
426.79,30,0,1,0,0,0,-300,1
426.96,30,0,1,0,0,0,-300,1
428.23,30,0,1,0,0,0,-300,1
428.84,30,0,1,0,0,0,-300,1
429.08,30,0,1,0,0,0,-300,1
427.80,15,0,1,0,0,0,650,0
428.20,15,0,1,0,0,0,650,0
427.17,15,0,1,0,0,0,650,0
426.75,15,0,1,0,0,0,650,0
427.78,25,0,1,0,0,0,650,0
428.06,25,0,1,0,0,0,650,0
427.80,25,0,1,0,0,0,650,0
428.20,25,0,1,0,0,0,650,0
427.17,25,0,1,0,0,0,650,0
426.75,25,0,1,0,0,0,650,0
426.75,25,0,1,0,0,0,650,0
425.59,25,0,1,0,0,0,650,0
424.24,30,0,1,0,0,0,-550,1
424.24,30,0,1,0,0,0,-550,1
424.24,30,0,1,0,0,0,-550,1
424.24,30,0,1,0,0,0,-550,1
424.24,30,0,1,0,0,0,-550,1
424.24,30,0,1,0,0,0,-550,1
424.24,30,0,1,0,0,0,-550,1
424.24,30,0,1,0,0,0,-550,1
424.24,30,0,1,0,0,0,-550,1
426.97,30,0,1,0,0,0,-550,1
426.27,30,0,1,0,0,0,-550,1
426.69,30,0,1,0,0,0,-550,1
427.33,30,0,1,0,0,0,-550,1
427.97,30,0,1,0,0,0,-550,1
428.41,30,0,1,0,0,0,-550,1
430.50,30,0,1,0,0,0,-300,1
429.19,30,0,1,0,0,0,-300,1
429.36,30,0,1,0,0,0,-300,1
430.63,30,0,1,0,0,0,-300,1
431.24,30,0,1,0,0,0,-300,1
431.48,30,0,1,0,0,0,-300,1
430.50,30,0,1,0,0,0,-300,1
429.19,30,0,1,0,0,0,-300,1
429.36,30,0,1,0,0,0,-300,1
430.63,30,0,1,0,0,0,-300,1
431.24,30,0,1,0,0,0,-300,1
431.48,30,0,1,0,0,0,-300,1
427.99,30,0,1,0,0,0,-400,1
427.99,30,0,1,0,0,0,-400,1
431.70,30,0,1,0,0,0,-400,1
430.39,30,0,1,0,0,0,-400,1
430.55,30,0,1,0,0,0,-400,1
431.83,30,0,1,0,0,0,-400,1
430.20,15,0,1,0,0,0,650,0
430.60,15,0,1,0,0,0,650,0
429.57,15,0,1,0,0,0,650,0
429.15,15,0,1,0,0,0,650,0
432.16,30,0,1,0,0,0,400,1
431.66,30,0,1,0,0,0,400,1
431.37,30,0,1,0,0,0,400,1
431.36,30,0,1,0,0,0,400,1
430.78,30,0,1,0,0,0,400,1
431.06,30,0,1,0,0,0,400,1
429.19,30,0,1,0,0,0,-250,1
432.90,30,0,1,0,0,0,-250,1
431.59,30,0,1,0,0,0,-250,1
431.75,30,0,1,0,0,0,-250,1
433.03,30,0,1,0,0,0,-250,1
433.64,30,0,1,0,0,0,-250,1
433.88,30,0,1,0,0,0,-250,1
432.24,30,0,1,0,0,0,-250,1
431.57,30,0,1,0,0,0,-250,1
431.40,30,0,1,0,0,0,638,1
431.80,30,0,1,0,0,0,638,1
430.77,30,0,1,0,0,0,638,1
430.35,30,0,1,0,0,0,638,1
431.40,30,0,1,0,0,0,700,1
431.80,30,0,1,0,0,0,700,1
430.77,30,0,1,0,0,0,700,1
430.35,30,0,1,0,0,0,700,1
430.35,30,0,1,0,0,0,700,1
429.19,30,0,1,0,0,0,700,1
437.40,30,1,1,0,0,0,-340,1
436.50,30,0,1,0,0,0,-300,1
435.19,30,0,1,0,0,0,-300,1
435.35,30,0,1,0,0,0,-300,1
436.63,30,0,1,0,0,0,-300,1
437.24,30,0,1,0,0,0,-300,1
437.48,30,0,1,0,0,0,-300,1
436.50,30,0,1,0,0,0,-300,1
435.19,30,0,1,0,0,0,-300,1
435.35,30,0,1,0,0,0,-300,1
436.63,30,0,1,0,0,0,-300,1
437.24,30,0,1,0,0,0,-300,1
437.48,30,0,1,0,0,0,-300,1
436.39,30,1,1,0,0,0,-380,1
436.55,30,0,1,0,0,0,-380,1
437.70,30,0,1,0,0,0,-300,1
436.39,30,0,1,0,0,0,-300,1
436.55,30,0,1,0,0,0,-300,1
437.83,30,0,1,0,0,0,-300,1
438.44,30,0,1,0,0,0,-300,1
438.68,30,0,1,0,0,0,-300,1
437.39,30,0,1,0,0,0,638,1
437.80,30,0,1,0,0,0,638,1
436.77,30,0,1,0,0,0,638,1
436.35,30,0,1,0,0,0,638,1
437.97,3,1,1,0,0,0,484,0
438.26,3,0,1,0,0,0,484,0
436.35,30,0,1,0,0,0,250,1
435.71,30,0,1,0,0,0,250,1
435.84,30,0,1,0,0,0,250,1
435.95,30,0,1,0,0,0,250,1
435.41,30,0,1,0,0,0,250,1
434.97,30,0,1,0,0,0,250,1
434.95,30,0,1,0,0,0,250,1
441.30,30,0,1,0,0,0,-300,1
439.99,30,0,1,0,0,0,-300,1
440.15,30,0,1,0,0,0,-300,1
441.43,30,0,1,0,0,0,-300,1
442.04,30,0,1,0,0,0,-300,1
442.28,30,0,1,0,0,0,-300,1
439.79,15,0,1,0,0,0,650,0
440.20,15,0,1,0,0,0,650,0
439.17,15,0,1,0,0,0,650,0
438.75,15,0,1,0,0,0,650,0
442.50,30,0,1,0,0,0,-300,1
441.19,30,0,1,0,0,0,-300,1
441.35,30,0,1,0,0,0,-300,1
442.63,30,0,1,0,0,0,-300,1
443.24,30,0,1,0,0,0,-300,1
443.47,30,0,1,0,0,0,-300,1
440.99,15,0,1,0,0,0,650,0
441.40,15,0,1,0,0,0,650,0
440.37,15,0,1,0,0,0,650,0
439.95,15,0,1,0,0,0,650,0
446.10,30,0,1,0,0,0,-300,1
444.79,30,0,1,0,0,0,-300,1
444.95,30,0,1,0,0,0,-300,1
446.22,30,0,1,0,0,0,-300,1
446.84,30,0,1,0,0,0,-300,1
447.07,30,0,1,0,0,0,-300,1
449.70,30,0,1,0,0,0,-300,1
